sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
GO69534,BK-PC-BAGE-FAMILY,11279,20200222,20200225,20200306,7.62,1,7.62
GO69535,HH-DR-DISH-1L,25985,20221204,20221205,20221211,4.15,5,0.83
GO69536,SN-DR-MIXE-EA,25972,20251218,20251220,20251224,313.89,3,104.63
GO69537,BK-FO-CHOC-1L,12664,20240108,20240115,20240116,401.4,4,100.35
GO69538,BV-PC-SPAR-500G,13730,20240909,20240911,20240917,219.65,5,43.93
GO69539,SN-CL-POTA-12PK,27595,20230824,20230826,20230901,56.89,1,56.89
GO69540,MT-FO-LAMB-EA,22615,20250331,20250402,20250406,51.9,1,51.9
GO69541,BV-GR-ENER-250G,28148,20241007,20241011,20241013,79.32,2,39.66
GO69542,PR-CL-TOMA-500G,24370,20211011,20211014,20211016,146.52,2,73.26
GO69543,BK-PC-WHOL-XL,13766,20231007,20231009,20231018,86.92,4,21.73
GO69544,HB-CL-HAND-FAMILY,19716,20250508,20250515,20250520,31.08,4,7.77
GO69545,BV-CL-SPRI-EA,11615,20200126,20200131,20200204,1327.2,12,110.6
GO69546,SN-DR-COOK-1KG,27435,20241205,20241211,20241213,106.74,3,35.58
GO69547,MT-GR-CHIC-2L,26849,20210317,20210323,20210331,60.28,1,60.28
GO69548,MT-CH-CHIC-250G,28506,20240831,20240901,20240906,213.12,2,106.56
GO69549,HH-PC-SURF-6PK,24062,20251015,20251020,20251028,49.92,1,49.92
GO69550,PN-FO-OLIV-250G,27807,20260323,20260325,20260331,1134.3,10,113.43
GO69551,PR-CL-TOMA-250G,13452,20251114,20251120,20251123,25.24,2,12.62
GO69552,PN-CH-OLIV-FAMILY,20410,20241014,20241016,20241019,3.46,2,1.73
GO69553,HH-CH-PAPE-500G,21149,20250524,20250525,20250604,1102.08,12,91.84
GO69554,HB-CL-HAND-FAMILY,18983,20240909,20240911,20240923,21.48,3,7.16
GO69555,BV-CL-COLA-1L,19020,20200301,20200303,20200314,274.74,3,91.58
GO69556,HH-PC-SURF-12PK,23319,20230725,20230729,20230802,76.14,2,38.07
GO69557,SN-GR-MIXE-12PK,17170,20250217,20250224,20250223,211.36,4,52.84
GO69558,BV-CL-COLA-1L,22874,20221110,20221115,20221117,256.32,2,128.16
GO69559,PN-FO-SPAG-1L,26677,20250210,20250211,20250224,26.4,1,26.4
GO69560,PN-CH-SUGA-2L,27019,20210310,20210315,20210315,4.33,1,4.33
GO69561,PN-PC-BASM-2L,14888,20201113,20201115,20201123,99.81,1,99.81
GO69562,BK-CH-MUFF-500G,26828,20210826,20210829,20210906,59.56,2,29.78
GO69563,DA-CH-CREA-12PK,18897,20210902,20210906,20210909,35.68,4,8.92
GO69564,BV-PC-GREE-EA,23943,20200823,20200828,20200831,1.28,1,1.28
GO69565,BV-PC-GREE-6PK,17736,20201222,20201225,20201230,70.44,1,70.44
GO69566,HH-GR-DISH-12PK,24963,20250114,20250120,20250123,33.12,2,16.56
GO69567,PR-FO-BROC-2L,19505,20210815,20210820,20210824,284.45,5,56.89
GO69568,BK-CL-CROI-2L,27992,20210114,20210115,20210125,15.42,3,5.14
GO69569,HB-FO-PAIN-XL,23000,20240411,20240413,20240424,43.9,2,21.95
GO69570,BK-FO-WHIT-12PK,25655,20240818,20240825,20240828,21.24,1,21.24
GO69571,BK-CL-BURG-500G,27861,20230714,20230717,20230726,275.1,3,91.7
GO69572,BV-FO-ORAN-1L,24665,20231001,20231004,20231012,29.28,1,29.28
GO69573,HB-GR-PAIN-1KG,27660,20251218,20251219,20251225,453.96,6,75.66
GO69574,PN-GR-SUGA-XL,22334,20240617,20240620,20240626,35.1,1,35.1
GO69575,BV-CH-SPRI-2L,18232,20250523,20250529,20250529,59.7,3,19.9
GO69576,FR-CL-FROZ-EA,23081,20200609,20200614,20200615,260.44,4,65.11
GO69577,MT-GR-BEEF-XL,26153,20220429,20220430,20220508,224.94,2,112.47
GO69578,HB-DR-TOOT-6PK,22689,20230412,20230416,20230423,16.09,1,16.09
GO69579,PR-CH-POTA-250G,27219,20251206,20251207,20251220,228.45,3,76.15
GO69580,BK-FO-WHIT-250G,15614,20250128,20250203,20250203,119.24,2,59.62
GO69581,DA-FO-CREA-12PK,23652,20210118,20210124,20210126,45.03,1,45.03
GO69582,PR-FO-CARR-6PK,25500,20230503,20230509,20230511,54.52,2,27.26
GO69583,HB-DR-HAND-250G,26459,20220527,20220528,20220606,37.3,1,37.3
GO69584,PR-PC-AVOC-6PK,25805,20231103,20231104,20231114,59.43,3,19.81
GO69585,FR-CL-ICEC-12PK,16607,20210718,20210719,20210730,49.95,1,49.95
GO69586,HB-CH-NAPP-12PK,15893,20220327,20220329,20220406,422.76,4,105.69
GO69587,HH-FO-TOIL-XL,27698,20231103,20231110,20231114,96.45,1,96.45
GO69588,PN-FO-SPAG-EA,14389,20260317,20260324,20260329,14.87,1,14.87
GO69589,BK-PC-BAGE-1L,21456,20200624,20200625,20200707,197.64,2,98.82
GO69590,BV-GR-COLA-12PK,12742,20211227,20211231,20220104,38.58,3,12.86
GO69591,PR-FO-BROC-2L,13592,20260205,20260212,20260211,277.98,6,46.33
GO69592,BK-FO-BAGE-6PK,19933,20210414,20210421,20210425,35.53,1,35.53
GO69593,DA-PC-BUTT-XL,19543,20210808,20210812,20210814,402.8,10,40.28
GO69594,SN-DR-CHOC-EA,19916,20250412,20250415,20250421,277.44,6,46.24
GO69595,BV-DR-SPAR-1L,29249,20210304,20210308,20210312,96.79,1,96.79
GO69596,FR-FO-FROZ-6PK,20146,20210619,20210620,20210701,27.18,3,9.06
GO69597,SN-CL-POTA-12PK,12818,20241026,20241101,20241109,68.63,1,68.63
GO69598,FR-DR-ICEC-1L,11285,20250523,20250525,20250528,142.23,3,47.41
GO69599,PR-PC-BROC-500G,24437,20240813,20240820,20240820,150.16,2,75.08
GO69600,DA-CL-MOZZ-XL,18517,20220826,20220902,20220904,132.4,5,26.48
GO69601,PN-PC-BASM-2L,29142,20220826,20220827,20220907,94.27,1,94.27
GO69602,HH-CH-TOIL-2L,11872,20241016,20241023,20241025,265.3,5,53.06
GO69603,BK-DR-BAGE-12PK,20091,20211102,20211103,20211115,13.46,1,13.46
GO69604,PN-FO-SUGA-2L,11751,20200928,20200930,20201007,358.08,3,119.36
GO69605,MT-GR-LAMB-6PK,28154,20240403,20240407,20240413,21.07,1,21.07
GO69606,PR-CH-POTA-250G,19734,20240925,20241002,20241003,205.62,3,68.54
GO69607,MT-DR-LAMB-500G,29454,20230810,20230813,20230821,86.04,3,28.68
GO69608,FR-CL-FROZ-FAMILY,18669,20220919,20220923,20221001,63.88,1,63.88
GO69609,FR-DR-FROZ-1L,21100,20210718,20210719,20210729,28.07,1,28.07
GO69610,HH-GR-PAPE-250G,27935,20241107,20241113,20241119,969.0,10,96.9
GO69611,BV-FO-ORAN-FAMILY,13937,20250902,20250908,20250911,357.76,4,89.44
GO69612,HB-GR-HAND-EA,17773,20251219,20251224,20251225,36.29,1,36.29
GO69613,PR-CL-APPL-6PK,14175,20260524,20260530,20260605,153.52,2,76.76
GO69614,MT-GR-SALM-250G,22949,20250318,20250324,20250330,128.42,2,64.21
GO69615,DA-FO-GREE-XL,12697,20230815,20230818,20230829,76.6,4,19.15
GO69616,FR-DR-ICEC-1L,23365,20200921,20200926,20201005,430.2,10,43.02
GO69617,FR-CL-ICEC-12PK,24890,20220929,20220930,20221005,348.06,6,58.01
GO69618,FR-FO-FROZ-1L,28376,20200112,20200117,20200123,336.92,4,84.23
GO69619,FR-DR-FISH-12PK,23613,20200114,20200116,20200125,116.92,4,29.23
GO69620,PR-CH-ORAN-500G,29419,20230209,20230216,20230216,398.16,4,99.54
GO69621,MT-PC-PORK-250G,27967,20200523,20200525,20200529,66.88,1,66.88
GO69622,PR-CL-APPL-6PK,23499,20211031,20211105,20211107,209.4,3,69.8
GO69623,FR-PC-FROZ-1L,29428,20240227,20240228,20240307,301.86,3,100.62
GO69624,BV-FO-ORAN-500G,16983,20201011,20201015,20201023,107.34,3,35.78
GO69625,BV-DR-INST-12PK,17510,20260123,20260127,20260203,350.88,3,116.96
GO69626,BV-PC-GREE-FAMILY,28789,20240922,20240923,20241005,112.79,1,112.79
GO69627,HH-PC-SURF-6PK,15302,20220804,20220811,20220811,163.08,3,54.36
GO69628,BV-FO-ORAN-1L,13204,20200717,20200724,20200728,156.8,5,31.36
GO69629,PR-GR-SPIN-2L,27926,20230425,20230429,20230503,658.2,12,54.85
GO69630,FR-GR-FROZ-6PK,19019,20230731,20230801,20230809,118.38,2,59.19
GO69631,PR-FO-CARR-6PK,16426,20101301,20231207,20231208,45.68,2,22.84
GO69632,PR-CH-BROC-12PK,15514,20200217,20200224,20200225,135.48,3,45.16
GO69633,FR-PC-FROZ-2L,24734,20230714,20230719,20230724,34.72,4,8.68
GO69634,SN-DR-MIXE-6PK,23006,20241019,20241023,20241027,133.1,5,26.62
GO69635,HH-CH-TOIL-2L,19903,20210426,20210427,20210508,423.6,6,70.6
GO69636,SN-DR-CHOC-XL,11503,20240610,20240611,20240620,15.2,2,7.6
GO69637,DA-FO-CREA-EA,25318,20230506,20230510,20230513,586.9,10,58.69
GO69638,PR-CH-POTA-1L,17557,20220304,20220305,20220311,176.52,3,58.84
GO69639,HB-CH-NAPP-12PK,28603,20210113,20210115,20210118,286.53,3,95.51
GO69640,MT-CL-PRAW-250G,21695,20240924,20240927,20241004,93.83,1,93.83
GO69641,BK-CL-BURG-6PK,17284,20260412,20260418,20260425,292.4,10,29.24
GO69642,HH-FO-DISH-1KG,12451,20251106,20251113,20251117,110.34,1,110.34
GO69643,BK-CH-WHIT-12PK,13896,20200529,20200603,20200603,52.73,1,52.73
GO69644,SN-CL-MIXE-250G,21732,20230103,20230104,20230117,97.7,2,48.85
GO69645,PN-FO-TOMA-2L,23766,20250509,20250512,20250522,98.43,3,32.81
GO69646,DA-CL-MOZZ-6PK,26370,20201021,20201023,20201104,158.8,10,15.88
GO69647,PR-CH-ORAN-1L,26937,20250305,20250307,20250311,26.4,1,26.4
GO69648,SN-CH-CRAC-XL,12579,20240126,20240130,20240206,241.53,3,80.51
GO69649,MT-FO-LAMB-2L,22164,20230311,20230314,20230316,276.7,5,55.34
GO69650,SN-CH-CRAC-XL,27640,20220225,20220228,20220303,278.49,3,92.83
GO69651,PN-FO-SUGA-2L,20074,20211227,20220102,20220102,106.94,1,106.94
GO69652,HB-CL-SHAM-12PK,28814,20240406,20240408,20240419,56.2,1,56.2
GO69653,PR-FO-LETT-XL,22556,20201024,20201027,20201029,24.8,1,24.8
GO69654,HB-CL-HAND-1L,20038,20221106,20221113,20221118,250.74,3,83.58
GO69655,PR-FO-CARR-250G,12307,20210901,20210904,20210915,237.12,3,79.04
GO69656,HH-CH-PAPE-500G,28267,20241218,20241225,20241223,168.96,2,84.48
GO69657,MT-CH-SAUS-1KG,22367,20250620,20250625,20250704,289.08,12,24.09
GO69658,DA-CH-WHOL-6PK,23274,20200320,20200325,20200402,167.88,3,55.96
GO69659,HH-GR-DISH-1L,18195,20220913,20220920,20220920,77.08,1,77.08
GO69660,MT-GR-LAMB-6PK,21187,20200313,20200320,20200327,19.68,1,19.68
GO69661,SN-PC-POTA-EA,24991,20251130,20251207,20251208,83.3,2,41.65
GO69662,FR-CL-FROZ-FAMILY,28080,20210904,20210911,20210917,148.44,2,74.22
GO69663,HH-CH-LAUN-12PK,14123,20220813,20220815,20220826,20.4,5,4.08
GO69664,BK-CL-BURG-EA,17138,20230531,20230606,20230605,26.0,1,26.0
GO69665,PR-GR-BANA-1KG,26975,20260129,20260202,20260203,143.28,3,47.76
GO69666,PN-GR-TOMA-FAMILY,24534,20200620,20200626,20200630,191.76,6,31.96
GO69667,SN-FO-POTA-1KG,22388,20221119,20221122,20221126,41.68,1,41.68
GO69668,SN-DR-MIXE-6PK,22204,20240121,20240125,20240130,91.08,3,30.36
GO69669,SN-CH-CRAC-XL,19538,20220713,20220718,20220727,199.68,2,99.84
GO69670,BV-CL-ORAN-12PK,21758,20220630,20220701,20220712,55.9,1,55.9
GO69671,SN-DR-POTA-EA,23396,20200106,20200111,20200114,1252.08,12,104.34
GO69672,HH-DR-LAUN-2L,12691,20220718,20220719,20220728,513.44,4,128.36
GO69673,PN-CH-BAKE-2L,17726,20240518,20240522,20240523,15.17,1,15.17
GO69674,BK-PC-CHOC-250G,26990,20210313,20210320,20210323,64.48,2,32.24
GO69675,BV-PC-SPAR-500G,18117,20220624,20220701,20220703,82.04,2,41.02
GO69676,PR-PC-BROC-1L,27230,20200829,20200904,20200909,116.56,2,0.0
GO69677,BK-CL-CROI-2L,21230,20200523,20200524,20200528,6.05,1,6.05
GO69678,HH-DR-LAUN-2L,11253,20250221,20250222,20250302,268.28,2,134.14
GO69679,HB-GR-HAND-EA,25331,20210418,20210422,20210424,53.21,1,53.21
GO69680,PN-CH-OLIV-6PK,12128,20250106,20250107,20250112,350.04,3,116.68
GO69681,BV-CL-SPRI-6PK,26471,20210722,20210725,20210731,572.75,5,114.55
GO69682,PR-CL-TOMA-2L,25251,20260321,20260327,20260401,356.45,5,71.29
GO69683,HH-PC-SURF-12PK,24332,20230706,20230709,20230718,195.32,4,48.83
GO69684,FR-GR-ICEC-1KG,22728,20210912,20210918,20210922,483.0,12,40.25
GO69685,PR-GR-BANA-1KG,24488,20201021,20201024,20201028,281.68,4,70.42
GO69686,DA-GR-SOUR-12PK,18512,20230923,20230927,20231007,72.73,1,72.73
GO69687,PN-FO-OLIV-XL,27681,20210326,20210402,20210404,167.58,3,55.86
GO69688,PR-GR-BROC-6PK,17926,20230108,20230115,20230115,71.7,3,23.9
GO69689,DA-CH-CREA-12PK,26877,20240716,20240721,20240730,108.72,12,9.06
GO69690,FR-GR-FISH-XL,28949,20200109,20200114,20200122,11.46,2,5.73
GO69691,FR-CH-FISH-6PK,15105,20230323,20230324,20230403,80.33,1,80.33
GO69692,MT-GR-SALM-250G,15611,20241121,20241123,20241204,236.5,5,47.3
GO69693,FR-GR-FROZ-6PK,17053,20240511,20240516,20240519,208.8,3,69.6
GO69694,MT-GR-CHIC-2L,20581,20251121,20251122,20251203,52.53,1,52.53
GO69695,HH-CH-TOIL-12PK,17376,20211027,20211029,20211103,284.16,3,94.72
GO69696,HB-GR-HAND-6PK,11753,20260325,20260328,20260401,4.72,2,2.36
GO69697,HB-CL-NAPP-1L,22930,20250616,20250622,20250629,129.35,5,25.87
GO69698,FR-DR-ICEC-1L,19888,20260325,20260327,20260405,194.04,4,48.51
GO69699,PN-GR-OLIV-XL,17423,20200911,20200916,20200923,235.0,2,117.5
GO69700,HB-GR-TOOT-250G,20216,20260531,20260602,20260614,73.3,1,73.3
GO69701,DA-CL-BUTT-XL,19856,20210109,20210112,20210122,248.04,3,82.68
GO69702,SN-FO-POTA-1KG,17128,20230817,20230818,20230823,90.52,2,45.26
GO69703,PR-PC-ORAN-250G,16760,20210818,20210825,20210824,307.2,5,61.44
GO69704,BK-FO-BURG-12PK,20900,20220804,20220811,20220810,398.5,5,79.7
GO69705,BV-GR-SPRI-1L,23347,20260101,20260107,20260108,107.72,2,53.86
GO69706,PN-FO-TOMA-2L,11341,20211201,20211207,20211209,375.72,12,31.31
GO69707,PR-CL-BANA-1L,25441,20230803,20230808,20230816,62.23,1,62.23
GO69708,BV-CL-COLA-1L,12384,20220921,20220922,20221005,107.95,1,107.95
GO69709,DA-CL-MOZZ-6PK,18487,20200707,20200710,20200718,18.96,1,18.96
GO69710,PN-CH-TUNA-500G,25959,20201005,20201006,20201018,64.86,2,32.43
GO69711,PR-CH-BROC-12PK,11490,20200524,20200528,20200601,44.86,1,44.86
GO69712,HB-CH-BODY-500G,28175,20230101,20230105,20230112,290.28,6,48.38
GO69713,SN-CH-CRAC-1L,19528,20230619,20230623,20230626,81.36,6,13.56
GO69714,PR-DR-SPIN-12PK,23001,20220714,20220715,20220724,99.87,3,33.29
GO69715,PR-CH-POTA-1L,26122,20210123,20210124,20210203,121.35,3,40.45
GO69716,BV-CL-SPRI-EA,18361,20210327,20210402,20210408,85.27,1,85.27
GO69717,HH-PC-PAPE-2L,29319,20251115,20251120,20251125,828.1,10,82.81
GO69718,HB-CH-BODY-500G,12141,20231123,20231125,20231204,305.25,5,61.05
GO69719,BV-FO-SPRI-6PK,17623,20230818,20230822,20230827,71.92,1,71.92
GO69720,BV-CH-INST-FAMILY,27394,20220117,20220124,20220130,74.33,1,74.33
GO69721,BV-CH-SPAR-2L,19796,20201210,20201214,20201221,334.62,3,111.54
GO69722,HB-DR-SHAM-XL,16130,20241125,20241126,20241208,177.12,6,29.52
GO69723,HH-GR-DISH-1L,11515,20201104,20201108,20201115,72.46,1,72.46
GO69724,DA-DR-SOUR-2L,17989,20221003,20221004,20221016,31.69,1,31.69
GO69725,MT-GR-LAMB-6PK,21549,20250324,20250327,20250330,79.68,4,19.92
GO69726,PN-FO-SPAG-EA,12276,20230128,20230131,20230202,167.7,10,16.77
GO69727,HB-GR-SHAM-12PK,12174,20241021,20241026,20241030,92.22,3,30.74
GO69728,SN-DR-CHOC-1KG,22065,20251107,20251112,20251118,209.52,4,52.38
GO69729,HB-FO-HAND-1L,15951,20230304,20230308,20230317,107.6,4,26.9
GO69730,HH-GR-PAPE-250G,23860,20260418,20260419,20260501,84.41,1,84.41
GO69731,BK-FO-MUFF-1KG,23550,20201122,20201127,20201201,334.38,3,111.46
GO69732,HH-CH-LAUN-12PK,13669,20221014,20221016,20221019,23.1,1,23.1
GO69733,PR-FO-LETT-XL,16173,20251208,20251209,20251219,47.0,2,23.5
GO69734,BK-FO-WHIT-250G,19596,20230329,20230401,20230411,167.64,3,55.88
GO69735,SN-CH-MIXE-6PK,23639,20230107,20230113,20230113,4.95,3,1.65
GO69736,DA-GR-ALMO-250G,17669,20200109,20200116,20200123,5.82,1,5.82
GO69737,MT-GR-PRAW-FAMILY,20728,20240603,20240610,20240613,246.21,3,82.07
GO69738,SN-FO-POTA-1KG,27082,20211016,20211019,20211023,42.54,1,42.54
GO69739,BK-PC-WHOL-XL,19287,20240119,20240125,20240125,49.86,2,24.93
GO69740,SN-CH-POPC-12PK,12379,20250502,20250508,20250513,24.25,1,24.25
GO69741,SN-FO-MUES-XL,26843,20251002,20251004,20251011,121.96,2,60.98
GO69742,FR-CH-FROZ-500G,12860,20210201,20210206,20210214,46.2,3,15.4
GO69743,BV-GR-COLA-12PK,21201,20201208,20201210,20201215,21.52,2,10.76
GO69744,HB-GR-PAIN-1KG,23524,20230529,20230601,20230611,188.72,2,94.36
GO69745,PR-FO-AVOC-1L,25142,20201101,20201102,20201112,392.36,4,98.09
GO69746,FR-DR-FROZ-1L,18346,20200506,20200508,20200520,99.64,4,24.91
GO69747,PR-CL-TOMA-250G,28307,20251222,20251224,20260103,14.68,1,14.68
GO69748,FR-PC-FROZ-EA,18660,20210425,20210430,20210506,178.52,2,89.26
GO69749,BK-DR-BAGE-12PK,27721,20200224,20200301,20200309,15.54,1,15.54
GO69750,PR-CH-BROC-250G,29162,20240410,20240416,20240416,563.52,6,93.92
GO69751,BV-FO-ORAN-FAMILY,11240,20250429,20250505,20250510,231.74,2,115.87
GO69752,HH-CH-PAPE-500G,23271,20201113,20201115,20201126,543.9,6,90.65
GO69753,FR-DR-FROZ-FAMILY,21766,20230409,20230410,20230417,328.12,4,82.03
GO69754,BV-CL-SPRI-12PK,23094,20260508,20260511,20260521,207.1,10,20.71
GO69755,HH-PC-LAUN-250G,13285,20220123,20220130,20220129,63.94,2,31.97
GO69756,SN-CH-COOK-FAMILY,12056,20230129,20230130,20230203,3.02,1,3.02
GO69757,MT-DR-BEEF-1L,12348,20250425,20250429,20250430,25.98,1,25.98
GO69758,BK-FO-WHIT-250G,22488,20250630,20250702,20250714,680.5,10,68.05
GO69759,BV-FO-ORAN-FAMILY,23964,20240320,20240322,20240327,232.12,2,116.06
GO69760,SN-DR-MUES-2L,21278,20260527,20260602,20260605,152.12,2,76.06
GO69761,FR-CL-ICEC-500G,27838,20240129,20240130,20240209,109.02,2,54.51
GO69762,FR-CL-FROZ-EA,28489,20231219,20231225,20240101,276.08,4,69.02
GO69763,PN-DR-BAKE-FAMILY,18227,20230811,20230813,20230820,61.46,1,61.46
GO69764,PR-CH-BANA-12PK,13518,20240209,20240214,20240220,25.43,1,25.43
GO69765,HB-DR-PAIN-2L,27409,20251119,20251125,20251203,63.26,1,63.26
GO69766,BK-FO-BURG-1KG,18678,20260520,20260526,20260527,17.56,2,8.78
GO69767,PR-CH-POTA-250G,15774,20231214,20231220,20231219,147.04,2,73.52
GO69768,BV-FO-ORAN-FAMILY,24561,20250122,20250125,20250202,335.91,3,111.97
GO69769,BV-FO-ORAN-500G,14490,20230831,20230905,20230907,24.66,1,24.66
GO69770,PN-CL-BAKE-12PK,22765,20220921,20220928,20221004,109.05,1,109.05
GO69771,PR-GR-TOMA-1L,13950,20230428,20230429,20230511,100.51,1,100.51
GO69772,FR-GR-FROZ-1KG,22992,20220912,20220913,20220917,231.32,4,57.83
GO69773,HB-DR-HAND-12PK,12273,20240219,20240220,20240225,21.58,1,21.58
GO69774,SN-DR-MIXE-6PK,25345,20210314,20210319,20210323,52.94,2,26.47
GO69775,BV-PC-INST-1KG,19915,20250418,20250421,20250430,65.56,2,32.78
GO69776,DA-FO-CREA-1KG,20444,20260505,20260507,20260510,5.82,1,5.82
GO69777,FR-CL-FISH-1KG,28091,20241207,20241210,20241216,18.2,1,18.2
GO69778,BK-CH-WHIT-12PK,11763,20250130,20250201,20250206,533.16,12,44.43
GO69779,PN-CH-SUGA-2L,20979,20220324,20220325,20220406,10.8,2,5.4
GO69780,BV-CL-COLA-1L,16544,20201004,20201007,20201009,179.44,2,89.72
GO69781,HH-GR-DISH-12PK,19535,20221019,20221021,20221026,37.66,2,18.83
GO69782,PR-PC-POTA-1L,17938,20241005,20241008,20241018,15.51,1,15.51
GO69783,BK-FO-BAGE-1L,21639,20240119,20240121,20240130,50.1,2,25.05
GO69784,MT-DR-LAMB-500G,14750,20250505,20250507,20250515,151.48,4,37.87
GO69785,BV-FO-SPRI-6PK,21499,20220924,20220928,20221001,91.15,1,91.15
GO69786,BK-FO-CROI-EA,12659,20220405,20220412,20220415,35.71,1,35.71
GO69787,HH-CH-TOIL-XL,16107,20240815,20240816,20240823,82.68,2,41.34
GO69788,PR-CL-SPIN-250G,13385,20260318,20260319,20260330,11.85,5,2.37
GO69789,SN-DR-CHOC-1KG,24872,20220804,20220806,20220814,257.88,4,64.47
GO69790,PN-CH-OLIV-XL,19291,20200722,20200729,20200731,352.88,4,88.22
GO69791,SN-DR-MUES-2L,29276,20210926,20211001,20211006,255.03,3,85.01
GO69792,SN-CL-POPC-XL,21741,20200905,20200911,20200919,87.78,3,29.26
GO69793,SN-CL-CHOC-6PK,14138,20250220,20250221,20250303,45.67,1,45.67
GO69794,BK-FO-BURG-12PK,19780,20230418,20230424,20230430,833.16,12,69.43
GO69795,BV-PC-GREE-500G,14765,20250202,20250208,20250214,1208.6,10,120.86
GO69796,FR-FO-FROZ-6PK,21998,20200213,20200219,20200225,11.62,1,11.62
GO69797,DA-FO-GREE-XL,20968,20230402,20230408,20230415,134.44,4,33.61
GO69798,FR-GR-FROZ-1KG,13354,20200810,20200813,20200824,104.34,2,52.17
GO69799,HB-CL-HAND-1L,19787,20210724,20210730,20210730,250.26,2,125.13
GO69800,HH-PC-LAUN-250G,28820,20240727,20240728,20240802,34.62,1,34.62
GO69801,HH-CL-SURF-FAMILY,13047,20200722,20200727,20200804,217.94,2,108.97
GO69802,BK-FO-CROI-EA,19127,20230622,20230626,20230703,115.12,4,28.78
GO69803,BV-DR-SPAR-6PK,24607,20220428,20220502,20220510,82.35,3,27.45
GO69804,FR-FO-ICEC-1KG,12550,20240616,20240621,20240626,388.36,4,97.09
GO69805,PR-CL-TOMA-500G,19511,20260511,20260517,20260522,155.76,2,77.88
GO69806,FR-CL-FROZ-EA,18871,20240812,20240818,20240823,317.9,5,63.58
GO69807,SN-DR-MUES-1KG,24482,20200516,20200522,20200530,29.14,1,29.14
GO69808,DA-CH-MOZZ-1L,27399,20210603,20210607,20210614,52.41,3,17.47
GO69809,BV-CH-SPAR-2L,20541,20210415,20210419,20210429,562.98,6,93.83
GO69810,PN-PC-BASM-2L,23951,20241216,20241220,20241223,157.06,2,78.53
GO69811,BK-CL-CHOC-XL,25948,20211021,20211027,20211101,125.43,3,41.81
GO69812,HH-DR-LAUN-EA,19645,20260116,20260120,20260129,994.08,12,82.84
GO69813,HB-GR-BODY-12PK,24326,20240127,20240130,20240203,62.98,1,62.98
GO69814,FR-CH-FROZ-250G,15351,20221026,20221030,20221105,173.56,2,86.78
GO69815,FR-FO-FROZ-1L,14589,20250731,20250806,20250809,88.8,1,88.8
GO69816,SN-CH-CRAC-XL,11747,20250709,20250715,20250715,170.3,2,85.15
GO69817,HB-CH-BODY-500G,28373,20200104,20200111,20200116,111.72,2,55.86
GO69818,HB-CL-PAIN-XL,19940,20201109,20201115,20201119,337.1,5,67.42
GO69819,BK-PC-BAGE-1L,21729,20250118,20250125,20250130,232.54,2,116.27
GO69820,HH-GR-PAPE-FAMILY,24827,20250729,20250730,20250810,70.28,2,35.14
GO69821,SN-CH-CRAC-FAMILY,19369,20201125,20201202,20201130,394.92,4,98.73
GO69822,PR-CH-ORAN-1L,21116,20210715,20210719,20210725,20.24,1,20.24
GO69823,BK-CL-BURG-6PK,16670,20251130,20251206,20251207,40.68,2,20.34
GO69824,BK-PC-BAGE-FAMILY,11787,20200820,20200827,20200825,7.22,1,7.22
GO69825,HB-CL-SHAM-12PK,18041,20240915,20240922,20240920,113.66,2,56.83
GO69826,BV-PC-SPAR-500G,21738,20210809,20210811,20210817,45.99,1,45.99
GO69827,HB-GR-HAND-EA,16006,20230612,20230615,20230619,88.42,2,44.21
GO69828,MT-CH-CHIC-EA,23834,20201217,20201221,20201224,63.76,1,63.76
GO69829,BV-FO-GREE-EA,20097,20200321,20200325,20200404,137.91,3,45.97
GO69830,HH-FO-TOIL-XL,26427,20250204,20250208,20250217,360.16,4,90.04
GO69831,DA-CL-MOZZ-1L,14681,20240224,20240301,20240309,20.3,2,10.15
GO69832,DA-GR-CHED-12PK,11823,20240104,20240108,20240117,15.75,5,3.15
GO69833,PR-GR-TOMA-1L,14744,20200721,20200722,20200728,102.02,1,102.02
GO69834,HB-GR-TOOT-250G,13134,20230611,20230617,20230617,317.55,5,63.51
GO69835,BV-CL-SPRI-6PK,29300,20200525,20200601,20200603,467.68,4,116.92
GO69836,BK-CL-CROI-2L,20777,20241218,20241219,20241230,17.76,3,5.92
GO69837,HB-GR-SHAM-12PK,25432,20200530,20200605,20200610,86.97,3,28.99
GO69838,FR-GR-ICEC-EA,12667,20251016,20251021,20251025,143.04,3,47.68
GO69839,DA-FO-WHOL-1L,14848,20240127,20240128,20240207,606.0,6,101.0
GO69840,FR-DR-FROZ-2L,16245,20230508,20230514,20230515,396.24,6,66.04
GO69841,HB-FO-TOOT-EA,14988,20250526,20250527,20250531,198.62,2,99.31
GO69842,BV-DR-SPAR-FAMILY,16934,20251127,20251129,20251209,89.34,3,29.78
GO69843,SN-CH-CRAC-XL,24701,20200525,20200530,20200606,90.79,1,90.79
GO69844,BV-CH-GREE-2L,27952,20250321,20250322,20250404,93.94,1,93.94
GO69845,SN-FO-MUES-XL,11090,20240121,20240124,20240130,51.03,1,51.03
GO69846,SN-GR-MIXE-12PK,13256,20201123,20201126,20201205,245.48,4,61.37
GO69847,HH-CL-DISH-1KG,19107,20250125,20250129,20250207,250.86,3,83.62
GO69848,FR-PC-FROZ-1L,23625,20210707,20210709,20210714,374.19,3,124.73
